#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
287	2827877	27609419	2018-06-02 10:37	The study presents the structure of LpxH which consists of two domains: a catalytic domain that is homologous to the metallophosphoesterases and a helical insertion domain. Lipid X was captured in the crevice between these two domains. These results reveal a large conformational change occurring at the lipid X binding site surface upon the binding/release of the product molecule. [LpxH]
287	2827877	27618662	2017-05-06 20:28	The structure pf MltF protein comprises two modules: an ABC-transporter-like regulatory module (RM) and a catalytic module. Its allosteric mechanism for the control of its catalytic activity results in a dramatic conformational transition that occurs following occupancy of its RM by peptidoglycan- derived effectors. [Mltf]
287	2827877	27671060	2017-09-23 10:51	BEL-1 crystal structure shows a conformational variability of the functionally relevant Omega-loop, which is uncommon in class A beta-lactamases. [BEL-1]
287	2827877	27744562	2017-02-18 11:32	Study shows that the phoU mutation differentially affects the transcription of ppk and ppx, that respectively, encode a polyP kinase and a polyP exopolyphosphatase, by increasing the former and reducing the latter, further contributing the accumulation of polyP. [ppk, ppx]
287	2827877	27775685	2018-01-27 11:09	The authors show that calcium stimulates the Gac/Rsm pathway via the Gac-associated hybrid histidine kinase LadS. They also show that calcium binds to the periplasmic DISMED2 sensor domain of LadS to activate its kinase activity.[LadS]
287	2827877	27790409	2017-09-23 10:46	Overexpression of HigB increased the expression of type III secretion system genes as well as bacterial cytotoxicity.[HigB]
287	2827877	27792789	2017-04-29 10:06	we show that the HptB pathway controls biofilm formation and motility by involving both HsbD and the anti-anti-sigma factor HsbA
287	2827877	27795406	2017-06-24 11:47	Further analysis indicated that fitness-virulence impairment is caused by overexpressing ampC in the absence of cell wall recycling, as reproduced by expressing ampC from a plasmid in an AmpG (muropeptide permease)-deficient background.[ampC]
287	2827877	27811181	2017-11-26 01:48	c-di-GMP regulates chemotaxis by binding to the PilZ domain protein MapZ to alter the methyltransferase activity of its protein partner CheR, fleshing out the c-di-GMP signaling network of the opportunistic pathogen Pseudomonas aeruginosa.
287	2827877	27824067	2018-06-30 10:08	Study showed that AlgL negatively impacts alginate production through its enzymatic activity, and demonstrated that its deletion does not interfere with polymer length control, epimerization degree or stability of the biosynthesis complex, arguing that AlgL is a free periplasmic protein dispensable for alginate production. [algL]
287	2827877	28031195	2017-09-30 10:21	A novel ORF-17 contributes to the beta-lactamase GES-1 expression. [GES-1]
287	2827877	28069812	2017-06-24 10:31	In the absence of ubiquitin or substrate liposomes, the overall structure of the C-terminal domain is in good agreement with crystallographic models derived from ExoU in complex with its chaperone, SpcU. Significant conformational changes are observed throughout the domain in the presence of ubiquitin and liposomes combined that are not observed with either liposomes or ubiquitin alone. [ExoU]
287	2827877	28093240	2017-07-15 11:54	To explore the structural basis for the observed functional changes (altered specificity, improved molecular oxygen affinity) we solved the crystal structure of the Ala420Gly mutant of PA-LOX at 1.8A resolution and compared it with the wild-type enzyme
287	2827877	28122220	2017-07-01 12:51	interactions between OprH and LPS [OprH]
287	2827877	28238256	2017-12-02 12:37	Discovery of a novel nitric oxide binding protein, NosP, and nitric-oxide-responsive signaling pathway in Pseudomonas aeruginosa has been described. [NosP]
287	2827877	28263305	2018-06-02 11:22	WarA (PA4379) influences Pseudomonas aeruginosa O antigen modal distribution and interacts with the lipopolysaccharide biogenesis machinery.
287	2827877	28394325	2017-07-15 11:29	The structure reveals that lipopolysaccharide transport proteins LptF and LptG of the LptB2FG ABC transporter each contain a transmembrane domain (TMD), a periplasmic beta-jellyroll-like domain and a coupling helix that interacts with LptB on the cytoplasmic side.[LptB2FG]
287	2827877	28533471	2017-08-12 12:04	data demonstrate that the atypical response regulator AtvR is part of the repertoire of transcriptional regulators involved in the lifestyle switch from aerobic to anaerobic conditions [AtvR].
287	2827877	28560883	2017-12-02 12:25	Multidrug resistance was observed in P. aeruginosa ATCC 9027 associated with a deletion of nfxB protein (nfxB) induced by moxifoxacin.[nfxB]
287	2827877	28619510	2017-09-30 13:39	crystal structure of BrlR with c-di-GMP complex structure to 2.5 A [BrlR]
287	2827877	28695853	2017-12-09 13:13	Crystal structure of the N-terminal domain of VqsR from Pseudomonas aeruginosa at 2.1 A resolution has been reported. [VqsR]
287	2827877	28771593	2017-09-02 11:55	Results demonstrated that the SrbA is important for biofilm growth in pseudomona aeruginosa and its pathogenicity. [SrbA ]
287	2827877	28826769	2018-07-14 11:43	negative regulation of OprD porin which leads to resistance against carbapenem.[OprD]
287	2827877	28834719	2017-09-09 11:30	Conversion of OprO into an OprP-like Channel by Exchanging Key Residues in the Channel Constriction [OprO][OprP]
287	2827877	28984565	2017-12-02 11:42	This study evaluated the clinical risk factors and molecular mechanisms of carbapenem resistance in clinical isolates of P. aeruginosa; loss of functional OprD protein tended to occur in isolates with increased imipenem resistance.[OprD]
287	2827877	29042496	2018-07-14 10:14	The structural analysis here supports a model wherein substrates must compete against a metastable interaction between XcpP in the assembly platform and the XcpQ secretin, wherein only structurally encoded features in the type 2 secretion system substrates compete well enough to disrupt XcpQ-XcpP for entry into the XcpQ chamber, for secretion across the outer membrane.[XcpQ, XcpP]
287	2827877	29146265	2018-06-30 11:16	sawR (PA3133), that is highly overexpressed when P. aeruginosa is exposed to SAW. SawR is a putative transcription factor belonging to the TetR regulator family. When overexpressed sawR causes numerous phenotypes, including the accumulation of a brown pigment which we identified as pyomelanin.[sawR]
287	2827877	29295930	2018-08-04 10:51	A monoUb-binding interface is located within the C terminus but unlikely to be associated with the four-helix bundle of ExoU. [ExoU]
287	2827877	29573991	2018-08-18 10:58	High-resolution crystal structures were obtained for membrane integral Lnt. Thermal stability was measured by circular dichroism. The detergent-solubilized form possessed N-acylation activity.
287	3399411	16127047	2010-01-21 00:00	P. aeruginosa has developed multidrug resistance by acquiring resistance determinants, including a novel member of the aac(6')-I family
287	3399421	17718412	2010-06-14 11:29	The integrase gene is up-regulated at mRNA level in P. aeruginosa biofilm, which may be one of the reseans for the spread of antibiotic resistance and the formation of multidrug resistance.
287	3399421	19292039	2010-03-08 11:55	The intI1 gene expression of P. aeruginosa in biofilms is up-regulated.
287	3399451	19332810	2010-01-21 00:00	ParB mutants destabilize ParA and affect growth, motility and nucleoid distribution.
287	3399451	24498062	2014-11-08 12:09	Data indicate that ParA and ParB besides their role in accurate chromosome segregation may act as modulators of genes expression.
287	3399451	25139949	2015-06-27 13:51	Mutants impaired in dimerization (substitutions at positions M74, H79, Y82 and L84) were also defective in interactions with ParB.
287	3399452	19332810	2010-01-21 00:00	As all four parB mutants demonstrate the same defects it can be concluded that either ParB, or ParA and ParB in combination, plays an important role in nucleoid distribution, growth and motility in P. aeruginosa.
287	3399452	24498062	2014-11-08 12:09	Data indicate that ParA and ParB besides their role in accurate chromosome segregation may act as modulators of genes expression.
287	3399452	25139949	2015-06-27 13:51	Mutants impaired in dimerization (substitutions at positions M74, H79, Y82 and L84) were also defective in interactions with ParB.
287	4290839	27641146	2018-06-09 11:50	the residues in the allosteric pathway have a central role in maintaining the functions of Tn501 MerR.
287	4290845	26536273	2016-08-20 10:12	Study reported structural data for the ParE protein of P. ae and studied its interactions with a known bis-pyridylurea inhibitor in solution
287	5495334	25343681	2015-01-24 12:17	Present ised the X-ray structure of the C-terminal Hg2+ complex of the C136A/C141A double mutant of the Tn501 MerA catalytic core and explore the molecular mechanism of this Hg transfer with quantum mechanical/molecular mechanical (QM/MM) calculations.
287	5495347	24913158	2015-09-26 20:45	His224 alters the R2 drug binding site and Phe218 influences the catalytic efficiency of the metallo-beta-lactamase VIM-7.
287	13917246	27474743	2017-05-20 14:17	data suggest that T4P function depends on rearrangements at PilN and PilO interfaces.
287	13917248	27705815	2017-05-06 10:09	The cryo-EM structure of Pseudomonas aeruginosa PilQ reveals that the secretin is composed of 14 subunits with C7 symmetry. The structure suggests that the central gate can be displaced to the interior wall without additional conformational changes.
287	13917250	27162347	2016-12-24 11:13	PilS's phosphatase motif was required for the autoregulation of pilA transcription, suggesting that under conditions where PilA is abundant, the PilA-PilS interaction promotes PilR dephosphorylation and thus down-regulation of further pilA transcription.
287	14678525	25356958	2015-01-24 11:29	Determined is the di-Zn VIM-2 structure to a resolution of 1.55 A, and this structure supports results from spectroscopic studies.
287	14678525	27834790	2017-12-02 11:44	The structure of the metallo-beta-lactamase VIM-2 in complex with a triazolylthioacetamide inhibitor has been presented.
292	4357605	17681542	2010-01-21 00:00	Mutants of DntR in which residues lining the proposed inducer-binding cavity were modified were constructed in order to identify the structural elements involved in inducer binding and to investigate the mechanism of transcriptional regulation by DntR.
292	4357605	19456865	2010-01-21 00:00	A novel peptidase (BcepAP)in family M61 with specificity for N-terminal acidic residues of peptide substrates was identified. [BcepAp]
292	4357605	19476626	2010-01-21 00:00	The conformational transition of B. cepacia lipase was dependent on the solvent.
292	4357605	19915006	2010-02-15 11:30	the crystal structures of dimeric TftC and tetrameric TftD [TftD][TftC]
292	4357605	19942656	2010-07-05 11:39	Hfq can form hexamers and to bind RNA molecules, and major role in the survival of Burkholderia cepacia under stress conditions.
292	4357605	21170452	2011-04-23 11:15	applied a dynamic multisubstrate resolution system for the rapid evaluation of lipase performances of cyanohydrin structures[Amano Lipase PS-C-I]
292	4357605	21602353	2011-10-01 12:07	Tyr10 is criticle for the catalytic activity of BceC . [BceC]
292	4357605	22908416	2012-09-22 10:09	analysis of Pseudomonas cepacia lipase--mediated transesterification reactions of hydrocinnamates
292	4357605	23460819	2013-09-07 11:45	This work reports the biochemical and functional analysis of the Burkholderia cenocepacia J2315 bceN gene, encoding a protein with GDP-D-mannose 4,6-dehydratase enzyme activity.[bceN]
